id_freelancer;id_trabajo;id_cliente;id_plataforma;Last_Name;Name;Fecha_inicio;Fecha_finalizacion;Job_Category;Platform;Experience_Level;Client_Region;Payment_Method;Job_Completed;Earnings_USD;Hourly_Rate;Job_Success_Rate;Client_Rating;Job_Duration_Days;Project_Type;Rehire_Rate;Marketing_Spend
43;1633;1633;1633;Morris;Andrew;12/02/2023;04/06/2024;Content Writing;Toptal;Intermediate;Canada;Crypto;241;3461;5303;8325;372;85;Hourly;5842;118
44;1634;1634;1634;Wright;Stephanie;13/02/2023;17/10/2024;Graphic Design;Fiverr;Expert;Australia;Bank Transfer;9;1739;4085;8977;472;51;Fixed;6565;365
45;1635;1635;1635;Martinez;Joshua;01/02/2023;24/04/2024;Digital Marketing;Fiverr;Intermediate;Australia;Mobile Banking;225;4457;7119;9636;381;28;Hourly;2143;119
46;1636;1636;1636;Hughes;Barbara;10/05/2023;06/10/2024;Content Writing;Freelancer;Beginner;USA;Crypto;90;2473;9056;6173;366;64;Fixed;173;385
47;1637;1637;1637;King;Frank;26/05/2023;11/01/2025;Content Writing;Fiverr;Beginner;Australia;Crypto;181;1419;3542;6997;391;85;Fixed;2019;122
48;1638;1638;1638;Perez;Cynthia;05/02/2023;22/02/2025;Web Development;Upwork;Expert;Australia;Mobile Banking;263;6057;4877;5762;452;21;Fixed;714;284
49;1639;1639;1639;Young;Ryan;11/04/2023;09/09/2024;Graphic Design;PeoplePerHour;Intermediate;Australia;PayPal;224;6778;2679;9962;325;88;Hourly;4697;365
50;1640;1640;1640;Bennett;Rebecca;27/06/2023;01/10/2024;Content Writing;Freelancer;Expert;UK;Crypto;42;8822;2242;9635;339;27;Hourly;4271;376
51;1641;1641;1641;Cole;Benjamin;11/01/2023;07/05/2024;SEO;Fiverr;Beginner;USA;PayPal;146;1026;789;770;49;27;Fixed;1747;178
52;1642;1642;1642;Bailey;Shirley;10/12/2023;25/12/2024;App Development;Upwork;Intermediate;Canada;Mobile Banking;239;4322;2406;921;335;77;Fixed;5547;489
53;1643;1643;1643;Fisher;Edward;12/04/2023;24/08/2024;Content Writing;PeoplePerHour;Expert;Australia;Mobile Banking;207;6547;8037;7605;414;50;Fixed;7076;324
54;1644;1644;1644;Simmons;Dorothy;13/11/2023;29/07/2024;Digital Marketing;Freelancer;Expert;Middle East;Crypto;298;168;4578;8118;416;29;Hourly;6797;406
55;1645;1645;1645;Parker;Douglas;07/07/2023;25/12/2024;Web Development;Upwork;Expert;Asia;Bank Transfer;176;1592;9953;5446;398;39;Hourly;5382;483
56;1646;1646;1646;Robinson;Marie;19/02/2023;06/01/2024;Data Entry;Fiverr;Beginner;UK;Crypto;129;4912;2375;8776;429;57;Hourly;1527;6
57;1647;1647;1647;Evans;Peter;04/10/2023;20/04/2024;App Development;Toptal;Expert;Australia;Bank Transfer;69;3093;1383;5639;346;37;Hourly;1787;383
58;1648;1648;1648;Gomez;Alice;20/07/2023;23/06/2024;Web Development;Toptal;Intermediate;Asia;PayPal;285;1022;1217;913;411;64;Hourly;1345;311
59;1649;1649;1649;Hernandez;Arthur;04/10/2023;04/02/2025;Data Entry;Freelancer;Expert;Asia;Bank Transfer;276;965;8436;891;374;48;Fixed;2802;126
60;1650;1650;1650;Cook;Sandra;24/12/2023;29/08/2024;Graphic Design;Upwork;Beginner;UK;Crypto;248;6671;4659;8544;432;22;Fixed;195;76
61;1651;1651;1651;Morris;Samuel;24/11/2023;14/08/2024;Graphic Design;PeoplePerHour;Expert;USA;Bank Transfer;19;9679;53;5181;328;30;Fixed;282;233
62;1652;1652;1652;Diaz;Virginia;14/08/2023;10/11/2024;Content Writing;Upwork;Beginner;Middle East;Mobile Banking;230;636;881;6516;414;28;Fixed;3695;317
63;1653;1653;1653;James;Jackie;11/01/2023;08/05/2024;SEO;Toptal;Beginner;Middle East;PayPal;135;8592;8831;6316;337;23;Hourly;7601;73
64;1654;1654;1654;Martinez;Jason;02/04/2023;11/10/2024;Graphic Design;Freelancer;Intermediate;Middle East;Mobile Banking;199;5675;8161;6801;356;4;Hourly;5273;483
65;1655;1655;1655;Taylor;Craig;07/12/2023;23/04/2024;Customer Support;Fiverr;Intermediate;Australia;Mobile Banking;297;7404;2859;5438;344;3;Fixed;6845;463
66;1656;1656;1656;Allen;Ruth;05/05/2023;15/01/2024;Content Writing;Upwork;Expert;UK;Mobile Banking;213;4641;4041;9685;337;61;Hourly;5972;270
67;1657;1657;1657;Clark;Brenda;31/12/2023;19/01/2025;App Development;Toptal;Beginner;Middle East;Mobile Banking;117;2612;7577;7769;465;4;Fixed;1788;308
68;1658;1658;1658;Adams;Doris;30/05/2023;06/01/2025;Web Development;PeoplePerHour;Beginner;Asia;Bank Transfer;248;6889;5149;6528;357;65;Hourly;6151;426
69;1659;1659;1659;Lopez;Gary;30/01/2023;17/04/2024;Graphic Design;Freelancer;Intermediate;Asia;Mobile Banking;170;8514;1961;6985;485;12;Hourly;2926;466
70;1660;1660;1660;Walker;Jacqueline;26/02/2023;31/12/2024;Customer Support;Fiverr;Intermediate;Europe;Bank Transfer;195;2977;2807;7236;494;13;Fixed;5474;468
71;1661;1661;1661;White;Louis;21/04/2023;14/03/2024;Web Development;Upwork;Expert;Europe;Mobile Banking;261;6245;974;8003;414;34;Fixed;3387;119
72;1662;1662;1662;Young;Tammy;18/09/2023;15/07/2024;Web Development;PeoplePerHour;Beginner;UK;Crypto;222;6326;1935;7578;329;59;Fixed;7984;34
73;1663;1663;1663;Hernandez;Henry;05/12/2023;16/09/2024;SEO;Fiverr;Intermediate;Australia;Mobile Banking;279;4340;7398;9597;375;73;Hourly;2845;206
74;1664;1664;1664;Hall;Susan;12/09/2023;15/01/2024;Graphic Design;Toptal;Expert;Australia;Crypto;56;5932;5041;7485;46;31;Hourly;2954;495
75;1665;1665;1665;Roberts;Donald;01/10/2023;23/01/2025;Web Development;Toptal;Beginner;USA;Bank Transfer;162;6496;7612;9961;373;71;Hourly;7515;269
76;1666;1666;1666;Miller;Christine;08/04/2023;29/10/2024;SEO;PeoplePerHour;Beginner;USA;PayPal;59;5217;6781;9257;317;13;Fixed;1173;92
77;1667;1667;1667;Nelson;Arthur;30/12/2023;05/05/2024;SEO;Toptal;Intermediate;Middle East;Bank Transfer;18;1572;4672;6043;411;54;Fixed;5877;452
78;1668;1668;1668;Evans;Teresa;25/10/2023;14/10/2024;Graphic Design;Freelancer;Expert;Canada;PayPal;273;9073;3862;9653;469;2;Fixed;6077;377
79;1669;1669;1669;Allen;Douglas;03/01/2023;13/02/2025;SEO;PeoplePerHour;Intermediate;Asia;PayPal;94;611;7666;5582;459;33;Hourly;6855;176
80;1670;1670;1670;Garcia;Albert;17/01/2023;07/01/2025;Graphic Design;Toptal;Expert;USA;Mobile Banking;31;3590;357;9087;335;50;Hourly;7821;273
81;1671;1671;1671;Collins;Jack;12/01/2023;05/06/2024;Customer Support;Upwork;Beginner;Australia;PayPal;93;1529;7984;6903;435;7;Fixed;7829;178
82;1672;1672;1672;Russell;Martha;29/04/2023;08/10/2024;Graphic Design;Toptal;Expert;Asia;Bank Transfer;45;6727;6959;939;344;18;Fixed;1457;128
83;1673;1673;1673;Ramirez;George;10/02/2023;11/07/2024;Data Entry;Freelancer;Expert;Canada;Mobile Banking;272;1255;5988;934;344;51;Fixed;6753;124
84;1674;1674;1674;Parker;Judy;24/08/2023;04/07/2024;Web Development;Fiverr;Expert;USA;PayPal;142;6710;4004;903;475;8;Hourly;5524;26
85;1675;1675;1675;Brooks;Dennis;26/11/2023;15/08/2024;Customer Support;Fiverr;Expert;UK;Bank Transfer;10;8898;2448;895;35;55;Hourly;5531;63
86;1676;1676;1676;Watson;Barbara;28/12/2023;03/09/2024;Digital Marketing;Toptal;Expert;Europe;PayPal;246;639;7249;6523;353;76;Fixed;1898;59
87;1677;1677;1677;Burns;Daniel;18/04/2023;09/02/2024;Graphic Design;Fiverr;Intermediate;USA;PayPal;166;4376;1368;5405;30;43;Fixed;5551;218
88;1678;1678;1678;Baker;Nancy;22/10/2023;25/07/2024;Web Development;Toptal;Expert;USA;Mobile Banking;184;4954;972;7015;474;59;Fixed;7877;216
89;1679;1679;1679;Watson;Brandon;24/04/2023;03/05/2024;App Development;Freelancer;Expert;UK;Mobile Banking;10;9613;9798;5868;459;30;Hourly;7383;168
90;1680;1680;1680;Harris;Patricia;07/05/2023;10/12/2024;SEO;Fiverr;Beginner;Australia;Bank Transfer;275;6471;1737;8475;425;59;Hourly;4074;148
91;1681;1681;1681;Martinez;Victor;14/03/2023;21/02/2025;Content Writing;Upwork;Expert;Middle East;Mobile Banking;276;3809;1487;673;45;9;Hourly;128;269
92;1682;1682;1682;Evans;Rachel;19/06/2023;28/12/2024;Graphic Design;Toptal;Beginner;UK;Mobile Banking;160;8989;4421;9878;33;68;Fixed;3536;115
93;1683;1683;1683;Collins;Henry;13/07/2023;25/09/2024;SEO;Fiverr;Intermediate;Middle East;Crypto;89;8705;9655;8205;392;39;Fixed;6785;244
94;1684;1684;1684;Gonzalez;Betty;06/02/2023;02/09/2024;SEO;Freelancer;Intermediate;USA;Crypto;204;8995;4303;9112;37;81;Fixed;591;147
95;1685;1685;1685;Wright;Steven;18/01/2023;30/01/2025;SEO;Freelancer;Expert;Australia;Bank Transfer;14;5986;3956;5663;319;11;Fixed;4215;91
96;1686;1686;1686;Perry;Maria;04/03/2023;21/02/2025;SEO;Upwork;Intermediate;Canada;Mobile Banking;142;8824;7184;931;397;2;Fixed;1386;84
97;1687;1687;1687;Cole;Charles;18/07/2023;06/07/2024;SEO;Freelancer;Expert;USA;Bank Transfer;246;2255;2198;9614;484;23;Fixed;3988;86
98;1688;1688;1688;Mitchell;Lori;05/05/2023;01/10/2024;Graphic Design;Freelancer;Intermediate;UK;Crypto;205;4164;3952;7435;308;63;Fixed;4283;394
99;1689;1689;1689;Ward;Paul;28/01/2023;09/07/2024;App Development;Fiverr;Expert;Canada;Crypto;160;4077;3267;8031;358;22;Fixed;750;119
100;1690;1690;1690;Gonzalez;Katie;24/02/2023;01/04/2024;Digital Marketing;Toptal;Expert;Europe;Crypto;279;4866;6215;8824;342;61;Fixed;5488;449
101;1691;1691;1691;Perez;Adam;22/12/2023;13/12/2024;Data Entry;PeoplePerHour;Beginner;Canada;Bank Transfer;229;7238;2046;5874;348;26;Fixed;3182;339
102;1692;1692;1692;Simmons;Shannon;03/03/2023;27/08/2024;SEO;Freelancer;Beginner;UK;Mobile Banking;72;2858;5713;7513;482;12;Fixed;4677;23
103;1693;1693;1693;Brown;Daniel;16/03/2023;15/11/2024;SEO;Freelancer;Beginner;Asia;PayPal;188;3653;8647;6993;394;32;Hourly;1462;374
104;1694;1694;1694;Robinson;Lillian;09/02/2023;09/10/2024;Data Entry;PeoplePerHour;Beginner;Canada;Mobile Banking;199;3963;5385;5732;393;9;Fixed;7808;88
105;1695;1695;1695;King;Robert;21/04/2023;02/07/2024;App Development;Freelancer;Expert;UK;Bank Transfer;46;1469;6993;6838;452;69;Fixed;352;36
106;1696;1696;1696;Johnson;Linda;23/09/2023;13/02/2025;Customer Support;Fiverr;Intermediate;Asia;Crypto;155;2217;1215;5341;331;71;Hourly;4345;341
1;1697;1697;1697;Smith;James;24/11/2023;24/03/2024;Web Development;Fiverr;Beginner;USA;PayPal;88;2194;4766;5129;397;33;Fixed;3487;382
2;1698;1698;1698;Johnson;Mary;27/04/2023;17/05/2024;App Development;PeoplePerHour;Beginner;Asia;Bank Transfer;138;2217;1401;5676;386;24;Hourly;5778;407
3;1699;1699;1699;Williams;John;01/02/2023;06/04/2024;Web Development;Freelancer;Beginner;Australia;Crypto;34;9802;6195;9816;419;89;Hourly;5636;270
4;1700;1700;1700;Jones;Patricia;08/11/2023;07/09/2024;Data Entry;Freelancer;Intermediate;Europe;Bank Transfer;13;9418;317;7748;50;69;Fixed;6007;11
5;1701;1701;1701;Brown;Robert;16/11/2023;23/01/2024;Digital Marketing;Toptal;Expert;Asia;PayPal;174;9510;3229;9829;454;38;Fixed;2877;493
6;1702;1702;1702;Miller;Jennifer;05/05/2023;12/02/2025;Customer Support;Freelancer;Beginner;Australia;Crypto;294;5941;1229;7162;38;11;Hourly;321;94
7;1703;1703;1703;Davis;Michael;24/03/2023;20/07/2024;Web Development;Fiverr;Beginner;Australia;Mobile Banking;172;6586;3447;6559;466;32;Fixed;1877;490
8;1704;1704;1704;Wilson;Linda;14/02/2023;29/06/2024;Data Entry;Upwork;Beginner;Australia;Bank Transfer;149;1216;5313;7531;334;64;Fixed;5589;447
9;1705;1705;1705;Moore;William;06/05/2023;04/02/2025;Content Writing;Upwork;Intermediate;Asia;PayPal;232;3625;6054;7198;306;72;Fixed;1279;30
10;1706;1706;1706;Taylor;Elizabeth;11/05/2023;29/02/2024;Data Entry;Upwork;Beginner;UK;Mobile Banking;80;2891;1133;5528;341;20;Hourly;5184;436
11;1707;1707;1707;Anderson;David;24/02/2023;30/11/2024;App Development;Upwork;Beginner;UK;PayPal;227;1920;6689;8204;368;34;Hourly;7088;349
12;1708;1708;1708;Thomas;Susan;22/05/2023;25/02/2024;Customer Support;Freelancer;Intermediate;Europe;Bank Transfer;181;2936;5144;608;402;42;Fixed;7236;232
13;1709;1709;1709;Jackson;Richard;23/08/2023;29/12/2024;Customer Support;Freelancer;Intermediate;UK;PayPal;193;209;5601;8098;423;8;Fixed;4143;339
14;1710;1710;1710;White;Jessica;15/04/2023;27/04/2024;Data Entry;Toptal;Beginner;Middle East;Crypto;50;7293;8412;8251;482;66;Hourly;4215;327
15;1711;1711;1711;Harris;Charles;21/12/2023;12/08/2024;App Development;Freelancer;Beginner;UK;PayPal;21;3813;3751;576;402;21;Hourly;1539;299
16;1712;1712;1712;Martin;Sarah;05/07/2023;05/01/2024;Data Entry;Upwork;Intermediate;UK;Bank Transfer;70;1105;2153;5307;40;79;Fixed;5695;285
17;1713;1713;1713;Thompson;Joseph;05/05/2023;16/03/2024;Customer Support;PeoplePerHour;Expert;UK;Crypto;265;383;5742;8904;31;70;Fixed;6749;34
18;1714;1714;1714;Garcia;Karen;13/03/2023;10/12/2024;Customer Support;PeoplePerHour;Intermediate;USA;PayPal;127;3646;9478;7299;307;5;Fixed;2713;20
19;1715;1715;1715;Martinez;Thomas;05/02/2023;28/02/2024;Graphic Design;Fiverr;Expert;Europe;PayPal;235;7657;542;5291;41;67;Hourly;3949;110
20;1716;1716;1716;Roberts;Nancy;26/03/2023;05/08/2024;Data Entry;Fiverr;Beginner;Middle East;Crypto;129;9133;8403;9974;388;43;Hourly;6872;487
21;1717;1717;1717;Clark;Christopher;01/01/2024;01/01/2025;SEO;Freelancer;Beginner;UK;Mobile Banking;116;1412;7692;5289;468;16;Fixed;714;318
22;1718;1718;1718;Rodriguez;Betty;12/03/2023;10/03/2024;Data Entry;PeoplePerHour;Expert;Europe;Mobile Banking;276;975;5424;8475;332;73;Hourly;2702;347
23;1719;1719;1719;Lewis;Daniel;18/09/2023;28/01/2025;Customer Support;Upwork;Intermediate;Canada;Crypto;85;5569;6652;9918;305;35;Fixed;4854;486
24;1720;1720;1720;Lee;Helen;24/10/2023;10/11/2024;Graphic Design;Upwork;Beginner;USA;PayPal;250;2493;4363;6196;39;83;Fixed;2347;144
25;1721;1721;1721;Walker;Paul;07/05/2023;17/03/2024;Graphic Design;Upwork;Expert;Asia;Mobile Banking;219;4030;5541;5711;347;43;Fixed;1713;11
26;1722;1722;1722;Hall;Sandra;07/04/2023;26/02/2025;Content Writing;Freelancer;Intermediate;UK;Crypto;239;7310;5319;5607;31;39;Fixed;7378;243
27;1723;1723;1723;Allen;Mark;24/12/2023;24/12/2024;App Development;Freelancer;Expert;Middle East;Bank Transfer;86;1469;7237;6516;445;10;Fixed;6744;497
28;1724;1724;1724;Young;Ashley;28/12/2023;24/09/2024;Digital Marketing;Toptal;Intermediate;USA;PayPal;298;109;4395;5505;322;74;Hourly;632;145
29;1725;1725;1725;King;Donald;11/05/2023;22/07/2024;Web Development;Upwork;Intermediate;Middle East;Bank Transfer;80;2574;1448;8461;422;20;Hourly;1341;238
30;1726;1726;1726;Scott;Dorothy;16/09/2023;17/11/2024;Web Development;Upwork;Intermediate;Asia;PayPal;19;3847;7993;5311;356;1;Fixed;6906;91
31;1727;1727;1727;Green;George;21/01/2023;16/08/2024;Data Entry;Freelancer;Intermediate;Asia;Mobile Banking;224;1628;7006;7547;335;6;Hourly;4066;315
32;1728;1728;1728;Adams;Deborah;06/10/2023;27/02/2025;Content Writing;Freelancer;Expert;USA;Bank Transfer;234;7251;9526;9983;376;53;Fixed;3397;322
33;1729;1729;1729;Baker;Edward;24/12/2023;12/01/2024;Data Entry;Toptal;Expert;Canada;Bank Transfer;269;757;4573;907;46;46;Hourly;4825;114
34;1730;1730;1730;Nelson;Helen;29/05/2023;17/01/2025;Web Development;Toptal;Expert;Europe;Crypto;268;8215;1243;8076;378;66;Hourly;1639;14
35;1731;1731;1731;Carter;Steven;13/05/2023;26/10/2024;App Development;Fiverr;Expert;USA;Mobile Banking;114;5327;1655;6531;45;38;Hourly;6297;271
36;1732;1732;1732;Mitchell;Emily;25/01/2023;04/11/2024;Customer Support;PeoplePerHour;Expert;Australia;Mobile Banking;204;1830;7847;8119;325;33;Hourly;5077;21
37;1733;1733;1733;Perez;Brian;22/06/2023;17/02/2024;App Development;Upwork;Intermediate;Asia;PayPal;230;2463;1144;7635;455;67;Fixed;2306;117
38;1734;1734;1734;Roberts;Melissa;21/12/2023;19/05/2024;App Development;Upwork;Beginner;Canada;Crypto;189;7800;9124;713;347;77;Hourly;2318;368
39;1735;1735;1735;Evans;Jack;04/02/2023;24/01/2025;Graphic Design;Toptal;Beginner;Asia;Crypto;35;2211;3176;5654;435;35;Hourly;229;94
40;1736;1736;1736;Gonzalez;Amy;20/10/2023;29/04/2024;Customer Support;Toptal;Expert;Australia;PayPal;106;8850;9039;9433;413;79;Hourly;1399;446
41;1737;1737;1737;Nelson;Kevin;22/07/2023;11/06/2024;Digital Marketing;Fiverr;Expert;Canada;Bank Transfer;263;358;7848;7249;486;45;Hourly;5115;414
42;1738;1738;1738;Carter;Debra;19/07/2023;11/12/2024;Customer Support;PeoplePerHour;Beginner;Asia;PayPal;103;5489;8776;5973;377;22;Hourly;6882;256
43;1739;1739;1739;Morris;Andrew;21/11/2023;11/07/2024;Content Writing;Fiverr;Intermediate;Australia;PayPal;289;4357;2533;6839;313;68;Hourly;1122;330
44;1740;1740;1740;Wright;Stephanie;19/01/2023;24/02/2025;Graphic Design;PeoplePerHour;Expert;Australia;PayPal;270;2414;6159;7071;304;17;Hourly;1343;261
45;1741;1741;1741;Martinez;Joshua;21/08/2023;28/01/2024;Digital Marketing;Upwork;Intermediate;Asia;Crypto;144;234;1389;9138;465;5;Hourly;5009;86
46;1742;1742;1742;Hughes;Barbara;26/03/2023;05/12/2024;Content Writing;Fiverr;Beginner;Asia;PayPal;290;5374;2422;8668;405;85;Fixed;6736;392
47;1743;1743;1743;King;Frank;04/06/2023;02/10/2024;Content Writing;Toptal;Beginner;Middle East;PayPal;220;5533;3444;8847;455;57;Fixed;3287;435
48;1744;1744;1744;Perez;Cynthia;19/03/2023;20/09/2024;Web Development;Fiverr;Expert;USA;PayPal;36;295;7538;5055;347;88;Fixed;3447;463
49;1745;1745;1745;Young;Ryan;12/01/2023;02/08/2024;Graphic Design;Fiverr;Intermediate;USA;Mobile Banking;92;8480;735;7081;369;40;Hourly;5174;317
50;1746;1746;1746;Bennett;Rebecca;30/10/2023;03/01/2024;Content Writing;Upwork;Expert;Canada;Bank Transfer;67;8233;908;7407;306;30;Fixed;2919;57
51;1747;1747;1747;Cole;Benjamin;14/09/2023;12/11/2024;SEO;Toptal;Beginner;Europe;Bank Transfer;283;5974;1173;5096;492;42;Fixed;1186;229
52;1748;1748;1748;Bailey;Shirley;27/06/2023;14/11/2024;App Development;Toptal;Intermediate;Asia;Bank Transfer;78;569;4077;6299;434;7;Fixed;6147;107
53;1749;1749;1749;Fisher;Edward;08/12/2023;30/12/2024;Content Writing;Freelancer;Expert;Middle East;Bank Transfer;128;3957;127;8801;487;71;Hourly;538;18
54;1750;1750;1750;Simmons;Dorothy;01/08/2023;06/02/2025;Digital Marketing;Freelancer;Expert;USA;Crypto;273;326;7805;5686;353;88;Fixed;5065;364
55;1751;1751;1751;Parker;Douglas;11/08/2023;10/02/2025;Web Development;Freelancer;Expert;USA;Crypto;289;5151;1842;7677;422;19;Fixed;6192;140
56;1752;1752;1752;Robinson;Marie;07/03/2023;10/06/2024;Data Entry;Upwork;Beginner;Middle East;PayPal;125;8847;8905;6076;436;41;Fixed;5727;378
57;1753;1753;1753;Evans;Peter;07/06/2023;21/05/2024;App Development;Fiverr;Expert;UK;Crypto;216;4623;5537;5061;364;34;Fixed;2441;159
58;1754;1754;1754;Gomez;Alice;01/12/2023;29/07/2024;Web Development;Toptal;Intermediate;Middle East;Bank Transfer;152;4653;951;6206;47;22;Fixed;3467;99
59;1755;1755;1755;Hernandez;Arthur;23/04/2023;07/09/2024;Data Entry;Toptal;Expert;USA;Mobile Banking;82;4103;3258;9879;489;52;Fixed;1883;264
60;1756;1756;1756;Cook;Sandra;06/06/2023;02/09/2024;Graphic Design;Fiverr;Beginner;Europe;PayPal;18;6862;4816;9008;477;6;Fixed;1909;237
61;1757;1757;1757;Morris;Samuel;02/05/2023;27/11/2024;Graphic Design;Toptal;Expert;UK;PayPal;140;6123;7095;9798;448;74;Hourly;5733;237
62;1758;1758;1758;Diaz;Virginia;27/01/2023;27/12/2024;Content Writing;Fiverr;Beginner;Australia;Bank Transfer;284;191;8403;7439;355;25;Fixed;701;48
63;1759;1759;1759;James;Jackie;06/04/2023;23/12/2024;SEO;Upwork;Beginner;Middle East;Bank Transfer;83;1767;4503;5549;356;66;Fixed;7739;164
64;1760;1760;1760;Martinez;Jason;11/03/2023;20/06/2024;Graphic Design;Upwork;Intermediate;Australia;Bank Transfer;247;7363;8978;774;493;10;Hourly;5398;286
65;1761;1761;1761;Taylor;Craig;04/08/2023;04/01/2024;Customer Support;Upwork;Intermediate;UK;Crypto;197;5764;1621;7272;302;74;Hourly;2289;414
66;1762;1762;1762;Allen;Ruth;13/12/2023;20/10/2024;Content Writing;Fiverr;Expert;UK;PayPal;246;449;7233;9222;443;26;Hourly;174;58
67;1763;1763;1763;Clark;Brenda;20/12/2023;10/07/2024;App Development;Fiverr;Beginner;UK;Bank Transfer;55;4813;3808;549;441;5;Hourly;669;182
68;1764;1764;1764;Adams;Doris;05/03/2023;26/05/2024;Web Development;PeoplePerHour;Beginner;Canada;Mobile Banking;236;9764;1463;7441;425;86;Hourly;5051;146
69;1765;1765;1765;Lopez;Gary;21/11/2023;21/05/2024;Graphic Design;Toptal;Intermediate;Middle East;PayPal;263;9576;4173;575;498;68;Fixed;5328;446
70;1766;1766;1766;Walker;Jacqueline;11/03/2023;30/09/2024;Customer Support;Toptal;Intermediate;Asia;PayPal;222;6305;8862;6623;362;71;Fixed;647;385
71;1767;1767;1767;White;Louis;07/05/2023;19/07/2024;Web Development;PeoplePerHour;Expert;Europe;Crypto;210;288;9815;8687;368;50;Fixed;5923;300
72;1768;1768;1768;Young;Tammy;26/01/2023;28/12/2024;Web Development;PeoplePerHour;Beginner;Europe;PayPal;124;3265;4232;738;316;17;Hourly;6841;95
73;1769;1769;1769;Hernandez;Henry;03/04/2023;23/05/2024;SEO;Upwork;Intermediate;Australia;Bank Transfer;84;7591;8921;6879;389;11;Fixed;1393;42
74;1770;1770;1770;Hall;Susan;14/04/2023;12/10/2024;Graphic Design;PeoplePerHour;Expert;Australia;Bank Transfer;46;3697;5342;6972;352;53;Fixed;6233;353
75;1771;1771;1771;Roberts;Donald;07/04/2023;09/01/2025;Web Development;Fiverr;Beginner;Asia;Mobile Banking;25;5458;7312;7297;369;50;Hourly;6956;256
76;1772;1772;1772;Miller;Christine;04/11/2023;21/02/2025;SEO;Freelancer;Beginner;Australia;PayPal;14;9858;931;8925;467;8;Hourly;3003;212
77;1773;1773;1773;Nelson;Arthur;26/08/2023;05/01/2025;SEO;Fiverr;Intermediate;Middle East;PayPal;157;6390;5794;946;487;62;Fixed;5483;188
78;1774;1774;1774;Evans;Teresa;02/03/2023;08/04/2024;Graphic Design;PeoplePerHour;Expert;USA;Crypto;298;2479;1167;9777;337;89;Hourly;3199;130
79;1775;1775;1775;Allen;Douglas;25/10/2023;12/07/2024;SEO;Toptal;Intermediate;Australia;Bank Transfer;90;3702;3052;8935;375;85;Fixed;7706;346
80;1776;1776;1776;Garcia;Albert;18/05/2023;20/11/2024;Graphic Design;Fiverr;Expert;UK;Mobile Banking;117;9963;5885;6577;486;76;Hourly;1234;299
81;1777;1777;1777;Collins;Jack;01/07/2023;22/02/2025;Customer Support;Toptal;Beginner;Australia;Bank Transfer;193;6357;8168;8441;312;29;Fixed;5059;390
82;1778;1778;1778;Russell;Martha;08/01/2023;15/06/2024;Graphic Design;Fiverr;Expert;UK;PayPal;116;9514;5828;7188;318;44;Fixed;2166;288
83;1779;1779;1779;Ramirez;George;05/07/2023;11/11/2024;Data Entry;Toptal;Expert;Canada;PayPal;179;5190;9394;6273;333;45;Fixed;5986;136
84;1780;1780;1780;Parker;Judy;26/07/2023;20/10/2024;Web Development;Fiverr;Expert;USA;Mobile Banking;8;2928;8198;9204;419;29;Hourly;2231;29
85;1781;1781;1781;Brooks;Dennis;05/01/2023;11/04/2024;Customer Support;Toptal;Expert;USA;PayPal;226;1585;1984;5192;33;88;Hourly;2648;145
86;1782;1782;1782;Watson;Barbara;18/11/2023;22/02/2024;Digital Marketing;Freelancer;Expert;Asia;Mobile Banking;225;8777;4195;9509;494;59;Hourly;4461;311
87;1783;1783;1783;Burns;Daniel;26/01/2023;08/01/2024;Graphic Design;Upwork;Intermediate;Middle East;Mobile Banking;175;6304;6851;7307;389;15;Hourly;7404;473
88;1784;1784;1784;Baker;Nancy;05/09/2023;20/12/2024;Web Development;Fiverr;Expert;Middle East;Bank Transfer;217;998;9415;8186;40;70;Fixed;2482;467
